31.54382,-97.14082,0,18th Street Viaduct,https://bridgehunter.com/photos/35/89/358972-M.jpg
41.02948,-94.59714,0,190th Street Bridge,https://bridgehunter.com/photos/39/24/392491-M.jpg
40.54292,-91.53727,120,195th Avenue Overpass,https://bridgehunter.com/photos/39/55/395542-M.jpg
36.60737,-83.7127,5427,19th Street Bridge,https://bridgehunter.com/photos/18/03/180372-M.jpg
41.90393,-92.27088,0,19th Street Bridge,https://bridgehunter.com/photos/26/45/264533-M.jpg
42.48459,-91.12398,2370,1st Avenue Bridge,https://bridgehunter.com/photos/25/75/257564-M.jpg
41.9767,-91.67279,0,1st Avenue Bridge,https://bridgehunter.com/photos/11/00/110040-M.jpg
47.5418,-122.33434,50299,1st Avenue South Bridge (NB),https://bridgehunter.com/photos/28/43/284321-M.jpg
47.54225,-122.33459,0,1st Avenue South Bridge (SB),https://bridgehunter.com/photos/28/43/284322-M.jpg
34.0479,-118.22988,0,1st Street Bridge,https://bridgehunter.com/photos/11/43/114344-M.jpg
43.14175,-93.01032,620,1st Street Bridge,https://bridgehunter.com/photos/10/17/101761-M.jpg
41.22959,-103.89582,0,1st Street Bridge,https://bridgehunter.com/photos/11/86/118685-M.jpg
44.22167,-93.56944,0,1st Street Bridge,https://bridgehunter.com/photos/14/72/147233-M.jpg
45.69711,-120.73035,0,1st Street Bridge,https://bridgehunter.com/photos/42/51/425100-M.jpg
37.05278,-97.03972,720,1st Street Mill Canal Bridge,https://bridgehunter.com/photos/16/96/169684-M.jpg
42.74513,-93.20616,0,1st Street NE Bridge,https://bridgehunter.com/photos/40/28/402867-M.jpg
42.74597,-93.2085,3130,1st Street NW Bridge,https://bridgehunter.com/photos/40/28/402853-M.jpg
42.26444,-89.09194,0,1st Street Overpass,https://bridgehunter.com/photos/22/05/220589-M.jpg
26.68541,-80.38909,14400,20 Mile Bend Bridge,https://bridgehunter.com/photos/22/34/223400-M.jpg
41.04071,-93.36586,0,200th Avenue Overpass,https://bridgehunter.com/photos/27/07/270777-M.jpg
42.06338,-94.12075,30,200th Street Beaver Creek Bridge,https://bridgehunter.com/photos/39/20/392012-M.jpg
42.06365,-94.13609,20,200th Street Beaver Creek Tributary Bridge,https://bridgehunter.com/photos/39/19/391962-M.jpg
43.2279,-92.28737,0,200th Street Bridge,https://bridgehunter.com/photos/43/36/433623-M.jpg
